token,category_token,nbr_annotations,first_annotation_token,last_annotation_token
f6f327194720499f8a83e48657e5741c,fd69059b62a3469fbaef25340c0eab7f,14,68a415bab9ca4fcab9c41d01b13343fd,460fa872c4704566abcefc8d9e3bcdeb
156d2cd3908e436bbabb773234862ba0,85abebdccd4d46c7be428af5a6173947,15,0dfd229148484a2fbfc8190c02836cb6,a1021488c76e4ab3ae4c9c1613185337
026dcf49ee9a46859c8db4183138638e,fd69059b62a3469fbaef25340c0eab7f,2,d8c2237ffded48dcaac902d0a5f40f0d,b27ee56205a844a7a305c91444bf2f7f
859059e8abea4888998ea77e08f47b57,fd69059b62a3469fbaef25340c0eab7f,26,c3501622f9af46a4b89cecf0638f3f81,bcf63f6e2b094eaea71b3424872b6ef4
226e5515491d4f40afd47ac83990a4f0,fd69059b62a3469fbaef25340c0eab7f,8,7bd0ee6706774d919c8e3765abdadfb1,289c99eddf4e4b2fa74a041837026733
f16416f5d14947918f2a3658a3058c3a,fd69059b62a3469fbaef25340c0eab7f,22,f12e80b7479a4633bc00e5bda4bd6cba,e4eba20849db4fa68c2b7b12f35e9581
3c7dc245657f4bc0a7a791c55aecb35f,85abebdccd4d46c7be428af5a6173947,9,380fd9fa8a8b4126a99a0fd4fd8aff2c,270c5078ef2b4bff80f8a8a8e9b470a3
bafb6a9aace74afb9c4a616eb95a3643,fd69059b62a3469fbaef25340c0eab7f,29,1366085a1f5843369e18028f2537746f,d2642cdcb3af40fc953968dea219afe7
0db80ce95fcb49e2bf501af8581891f2,fd69059b62a3469fbaef25340c0eab7f,15,08ddddfb2235453d9c04ae04f0625ffa,5ecea37709774bbb8bde8926ce0f247c
e84e1ee617cf4cd8a96c036c3ed3d563,909f1237d34a49d6bdd27c2fe4581d79,13,1aab4d7d0d5542eaa59fc6d23e78d747,ae3982fc633b4eee8ddd08698d549c23
473304533c114ec9bf57e84261e424c8,fd69059b62a3469fbaef25340c0eab7f,14,bc73622a87a9424bbbea119251494369,19e97f79cd9c4621a7ac830d2436c6d4
b17991de065f46ccaf73d8adbb05e30b,85abebdccd4d46c7be428af5a6173947,19,900f608a4d4248969d74ae6eeda9e0e4,e5e9e75edd8f40338aed38a5d5d644a0
d5aae9e790aa468aa42ad8b1baafe051,6021b5187b924d64be64a702e5570edf,11,fe596e0f70d74340a684e7b2a43a652f,57ad7889cfe24d28964f888a977ba061
bba9756331254d63a6324bcd44d2a3c8,85abebdccd4d46c7be428af5a6173947,8,709f29ec42fc4e8cadb85f1620e5ad9f,73cfb6ad8f6648818be4b9669c4fabdc
fa115db15dad4442888c958983899bcf,fd69059b62a3469fbaef25340c0eab7f,17,8d5d7cf4f0654fc7b63f28d2910e021d,c9a616002a3d4dcb80a621ccbecb2c22
4fb450f9f72042f8be6fe5249b30e163,6021b5187b924d64be64a702e5570edf,18,44d89d59e68f4b10b2f034b2a3e396d6,cabc48ee190f49c6905a4ea19489d4b0
e0d3a2108752448e8ba71194b66747d3,85abebdccd4d46c7be428af5a6173947,12,c35316594c7843899aa6f8bc85420d98,7444ecbcc7744238999c0306c817aa00
cfb49ec4e9ed4203ad5824e15799f159,fd69059b62a3469fbaef25340c0eab7f,7,9e932ac2046b4babbf1f108255fcc4de,cb42ee95b1ab49f8905d40790a881174
e0f053d9c95f4fb29d660e341129ba70,fd69059b62a3469fbaef25340c0eab7f,36,6354c8160c8e4811a2ec878f50ce966e,6daca28e063e4a64a3b3749b7027adfb
0e6d58d3e1824f36ad94d20b859a2c4c,fd69059b62a3469fbaef25340c0eab7f,15,1a799333738b4ba8bc2dad9bcd0ad3ee,806e7f1866124f829a78433080678435
fd6db376d8f54e949257451d31de8c5b,fd69059b62a3469fbaef25340c0eab7f,24,a2191c6a0d074546bf6e423f5da1aae0,2472cab8706d4175b3492e2e81bdbba4
abdd1fdfd9f04ed5ad3fbee527ccebaa,85abebdccd4d46c7be428af5a6173947,12,74761fc6e1274b61b53cff896f21274c,468b1a64414a48fe86335381cc87ead3
12b271d6e52b4223bf14f1e3e3acd590,fd69059b62a3469fbaef25340c0eab7f,24,dbe2979694df4cd0a8d44dcc4d434930,7bbb2fb62f684ae690001a8260eaf3cd
fe199544817e496aa7708a1db0af2108,1fa93b757fc74fb197cdd60001ad8abf,37,a32e23437ecf4784a60255b171992c1d,0838f3a4b9a342f48c07d0939b7cf631
206e28321f7c4322b05c9135843c2684,90d0f6f8e7c749149b1b6c3a029841a8,19,d86caffe545d497cbc4392f7e2096f55,18e131ce5fdd4404bafa8b4668d58c8a
df82a05395d94306b51b9541562e4dd3,6021b5187b924d64be64a702e5570edf,17,fc73b45709ec42819691f3e49d8ad93f,14aefb9b9c944296a8089b999a92515f
4257dd1007a447a68d9c222f526c0f16,85abebdccd4d46c7be428af5a6173947,8,ad493ca1fec14ae691227ed10fb2d631,b57cd486546a4a1a89a41124140b1ca5
ee47692285b14ce1a71a6df475a7022a,fd69059b62a3469fbaef25340c0eab7f,39,b15290d9c8904ab9899595e741ddb62f,804c37f26b74435dba5385856715c535
30b7e35f9466423e911b56d5e7541deb,fd69059b62a3469fbaef25340c0eab7f,34,df554d393fa94f40911791602bf27160,84b9bac700f141949f9362ffde2c0cc0
34785080e77d41a4979ad07510b01aed,6021b5187b924d64be64a702e5570edf,38,4a577db32137439581e414c65f278880,794b699652b2459a9684e96aab2ba49e
5362db7b2dc14501b138587849c3d024,85abebdccd4d46c7be428af5a6173947,11,a9645b2d298a47f498e984678dfd3759,b1f2200a2c0e42a8ac8ef70964b38292
212c5180f7f7436a9a3bbc3983195034,fd69059b62a3469fbaef25340c0eab7f,10,ce194d62eef445db8cd4c64a71665f4d,a013c3b281f54390a8d40c9689fd5eab
99d539b687cb4a46b8f1efc7204aa160,1fa93b757fc74fb197cdd60001ad8abf,25,5d70fd9cbdf64011950c407107cd8ed1,f87f4ca3c4264d5a94546aa9e97f2033
091e3257a2cf4055a49cfe57529a7414,fd69059b62a3469fbaef25340c0eab7f,24,83dba1ce63684f06aa4b0e10e073949e,29c56b8f984b45379f3d013c7ff7ba2c
b14ab9a6b8b74aa9bda53a8384cbde7b,fd69059b62a3469fbaef25340c0eab7f,12,2b519e652eac4d5e8743b20a86de80d3,1d89dfeccaf5421ea27c0339b26d4007
e93fdc4a5fc441069bbcbbda107959b7,fd69059b62a3469fbaef25340c0eab7f,10,7490d7d875ef4bc0a16be06deb4d6dbc,a9927b32a6fb4edcbe0950938bde0e30
18fddd5b68334b34ac18bb2ac4f24231,fd69059b62a3469fbaef25340c0eab7f,36,5128acbbe4f54fa28ba184510fc624c8,8196c4d4d82d43b2a24371f9c89bc3bf
3182b60f1c194f97b1a684993ca07460,85abebdccd4d46c7be428af5a6173947,5,5d7c6f93da5641eb8cc4999aef64883c,9e220b0f4e374dd8a4dfb13dc7df7d15
2c877702407546fb834ddc62af3aa5a6,85abebdccd4d46c7be428af5a6173947,14,0bc0101bcb764910ae073b1469b2c330,207727732737458fa6cb407a930c2235
352b681836a84ef9ba8a406e21180938,fd69059b62a3469fbaef25340c0eab7f,8,aea3b96b0a5f4502bbab4686611b6203,46261a635a6e48f89dc495a0c5998ccb
f3c4730ad21b43d4839c3ef013b58de3,fd69059b62a3469fbaef25340c0eab7f,28,4f3ab11d7acd450fb3a831cd33ac663e,1d3b38e1e8724ac097ffd73f855c4b52
5c5d7a99c88e43c08a3d72b62465a908,85abebdccd4d46c7be428af5a6173947,3,2984610cc3204fe0b5a207057106931c,8e08b79f77ce43e28de88c7da439f68a
16895bcf420a4a9eb96d1b125ba69a98,003edbfb9ca849ee8a7496e9af3025d4,20,0d9c04862eca4628baa18305a3a2bdbe,0b1cbc3dc83f4810a54f8c1a80a30248
1b43924ef9f14422a754677d7edded29,fd69059b62a3469fbaef25340c0eab7f,14,abf281b9d84049268f3b9f2757945ccb,584fc11b9a26458a82ab4526bed43826
f3a6727955024cdaad48a111dc4b3cdd,fd69059b62a3469fbaef25340c0eab7f,13,b9c0505978604e60b06ca31a41b4fdf1,ca8428b9ab444acbada48512e213e704
4de3dc51cc1845b39f8dfb41204bec48,fd69059b62a3469fbaef25340c0eab7f,27,356c8d916bee4e4298247d28098fa05f,ec4e774d001b46c682a029fdf2690e56
f97150a5d8084242befc3c6562afc6d9,fd69059b62a3469fbaef25340c0eab7f,4,ee992edeffcc4c36a1c73bc4c8429ea0,6d504e0466524213b79c1f92283f2073
b7c58b5c58e54202be40815fb304105b,fd69059b62a3469fbaef25340c0eab7f,10,4c39f6d494074a72ae28ea8ff716af8f,49178290f0f74f64975142d381d5b071
ae5fcacfe4454d2a97936fe16ec6f89f,85abebdccd4d46c7be428af5a6173947,9,c763a861112349a39de5d5382acecdc4,5d1d3b8341d141228ac1550ab080302e
51849ce0809f4ccb9e7a098a5f95aa8a,85abebdccd4d46c7be428af5a6173947,17,743fa4493eef4937a0b1c50487fbb5ed,a8c9825ba033405f8cf75586fc1da0b9
825c06d8279548978d18e7203c8c4ee2,85abebdccd4d46c7be428af5a6173947,12,d6ea7c6e118b405da6dc0db7182e400e,67f7bdda9a76479886db0c4547e16083
2e0801a59acf441fa302a3598c240d4c,fd69059b62a3469fbaef25340c0eab7f,7,b54f177b18de4d70a28e77fdbb89d9d8,6ca0237c096b4736be918a0d047da23c
32e7ed87deb6491685b5c621c6db9b66,fd69059b62a3469fbaef25340c0eab7f,32,f4fe6ff41049433f8d0fe5d1fe7325f4,6ef8a24b426741d5bb5d95f9bfec377d
3ec592581cb14dd29386e7dde454210e,fd69059b62a3469fbaef25340c0eab7f,19,62ae074201d14cd595ae3a868095cd51,f5a63b7cfa3348bca90d6005455ce0d8
00db277903e1499589d576b7d0427ba5,fd69059b62a3469fbaef25340c0eab7f,6,a44bec1ce6f84a5eb442a0adb4da9361,14aa284335474c6ebf5f02f710955e43
ca66f64daf4644b5a68f8945ccf2b302,5b3cd6f2bca64b83aa3d0008df87d0e4,41,ae72217b75ef4c24976aae2fd250e90c,2665a2c05d5742f1b723b90b2e217ea8
3123cd7fedbd450aaac87cc9743a232e,fd69059b62a3469fbaef25340c0eab7f,7,beb5987591c64d699d0aaf9979be2bff,d178ec92ef0d425398b80ff3f731afd2
21c833fa7bf341638260da41793c5a93,85abebdccd4d46c7be428af5a6173947,11,421308740e1e463fb4f97d2f04d42027,3691846861e14ea5bed0336ec5a4b333
0f8696c5e7284236b29a806d3d6f3513,fd69059b62a3469fbaef25340c0eab7f,21,2f21a70c7d5b4cd181215b006b8defb0,d91c8149177641259e2086695b264fbd
1b5bc2276d89408c9b52567a6fb22fb4,fd69059b62a3469fbaef25340c0eab7f,26,c7ccc2b640084198af5b08764e0d1e03,b8e0be2b0d53468490b0c2a31a82d198
a475e43b55ac40be85b84cd20e103220,85abebdccd4d46c7be428af5a6173947,8,a7494c046ac44e0fbc0beb283c67b8e2,f3a065f98fcf4a49934d7a1a4f26fe9b
f6313eb572c348aebd87eec264a8c3b0,fd69059b62a3469fbaef25340c0eab7f,10,bd0a572826ca4d7884a16920f618378b,ee40fd1b510344ff92a52fdf7b01a1e2
358ab7cee6b149928bc640a47e6a29a8,fd69059b62a3469fbaef25340c0eab7f,23,f33b91ecc5f24e28b0fb079aea16f13a,ba3979d5385a4cccaeb2de2abf8d92f2
bca6048a224144388fa71e87910f1722,fd69059b62a3469fbaef25340c0eab7f,4,ff591d4952d247a1a11e313404c0fef0,3120e6a04625412783753f50115c3597
eaa126bb21d44ea2a18829bc355536da,fd69059b62a3469fbaef25340c0eab7f,17,03d24c0a97e84e49a6fe41c659df90ad,aabba7a961ea4c279b2b7ffb4f036165
b54fae81a358473a8c0779554d230bce,fd69059b62a3469fbaef25340c0eab7f,22,3c5f4e7cfdc6406bae17ee8ad5b38b33,e4dd92d107ba47fbb74822033e1a97ed
07a17af8260c4fe19a4d2b5cc964299c,85abebdccd4d46c7be428af5a6173947,13,94605f31c37244b8bec2a00293bbd13a,74094db88ac1406badeaf4bb375d313f
2e001701ba8244d4ba97f82459dae898,6021b5187b924d64be64a702e5570edf,15,7eeb173063184b208e87a61e4e515bb8,72ca4d14a7864c5c920c2cade87db4a6
54e3df1e8c2340ddaaa9330a00c2a74e,85abebdccd4d46c7be428af5a6173947,14,e346540f6bf044e4bcc90d1756f7e1b5,d235a5dc166a4d5f9d938dbeb49ec4ae
6d3f2eb6fba64a75b9cc13b66bf7bc65,fd69059b62a3469fbaef25340c0eab7f,13,9fe7a8b5fab64c1b9efc17c145a02af0,2d8da8d2e7304bbf9f522176e911246c
8a8eaacb7bc642f494b7263f9c03fa99,fd69059b62a3469fbaef25340c0eab7f,13,2c24e9aae33b4ce0b3704ec21b709297,7059a7ddd15c436d8b21f0c806c13179
e2ccd2c02b2f4cfa80b4368e2611452a,909f1237d34a49d6bdd27c2fe4581d79,13,1b7dc162f8fd4bcab2a49d70d8e50421,ee72b6b2ccdc45eb999b6c0f733ff628
f28d90e249cc4c38bee8d480a9731b0b,fd69059b62a3469fbaef25340c0eab7f,10,b873370abefa490b8deaa2a8ec4a973d,228965ca00574c2b8f25a8a85ea31dbe
c9d40e1428334975bdb90aefa71aa607,fd69059b62a3469fbaef25340c0eab7f,13,b2c08815098640119d0a42ce89c643c9,8c3d8e8a54d6416f89fe1c2cbf4cf5bf
685eadd51d6a41deb6c5612feccf843a,85abebdccd4d46c7be428af5a6173947,9,e9e48ad1febf4e588ba7f5649dbe8841,ca65104d18474f01a22706ee0c7b1f3d
81d6d22df1a6463db5b75cbabe7fb20b,85abebdccd4d46c7be428af5a6173947,3,3036ea1d6a15484b8d3d5e6c8ec9eb93,8ed599bfe549467c87b6e90ca1bd0bc5
d11d0527592449f5848dcef1b03ad890,fd69059b62a3469fbaef25340c0eab7f,9,dbd955c96339417d9454ddb36dcf2824,acc21acae9a6498f9d700b2b80af3898
c0560c173a7447baae9a6d10cf7e74f4,fd69059b62a3469fbaef25340c0eab7f,21,27bce0a1abad4d898b7bc9f31a81dfca,6cfae9a06be844d489c96a1551626b23
2026e171eb724c3b9862ea0c100c3400,fd69059b62a3469fbaef25340c0eab7f,11,15eabf8ea62e4e52ae160ea81261e802,cfe244c13d2e43bfb1a7a86ef53db674
fa7e8e45e458492f9fcf8066f09a086c,fd69059b62a3469fbaef25340c0eab7f,4,34bba80c50434bf3a03d83ac511fd80b,1f95667994b54c47becb445b61055cc8
edd08c8d34d34d93b779163a9f787092,fd69059b62a3469fbaef25340c0eab7f,11,33ad95ed606a4f7dbc101a182a778681,5a70565a14ad4619b7218346053b8af5
debfff83d47d44aea3dcb54375940184,85abebdccd4d46c7be428af5a6173947,8,ce09f1f60c4f4e9ca4d87b7c06962523,eb47235b6901410283684300fda3cd6d
82d680066ddd465dbd3b22fd6a66ed70,fd69059b62a3469fbaef25340c0eab7f,14,287c5b5641fc4bbf83c2258433141ccb,8362889c74624f79ac8cef8380b29e2c
dbac6d80f3724778b2a1d39c591e93c7,fd69059b62a3469fbaef25340c0eab7f,11,ef902269ab0840df92f9e6c754dc764f,ddf8d44b202f4f12a0ea68b155fd9ab9
59064285ad664ee28b4bcb3d322334f9,fd69059b62a3469fbaef25340c0eab7f,10,d1b24141bb4a45fe9eb82b50732689aa,1c6a2fde211e4d758841b460cda24716
2c74f27891164c9182d5a0d0102dca8c,6021b5187b924d64be64a702e5570edf,7,6381957ffcb041ed8093fea8c88e9f80,5fe015cb2d2e42dc941b1961d5ade6b9
74f6177084924f27a7c2a0d9b7fe0085,85abebdccd4d46c7be428af5a6173947,36,9f3114a661c149ff884b787e47eac990,17cfb2b461ef4ad6bd7c5d3077c0bf78
eb28d3eeb8ac46b8ac47848a18d41dc5,fd69059b62a3469fbaef25340c0eab7f,4,b849c436513c418d9de77fd0af8986dc,5ccdcc62485541cb8b71df39e7672606
e75bb479e10c426e9dcf5ff1afefa84d,6021b5187b924d64be64a702e5570edf,41,baa09c10842741048a621a15b7330c18,73c2c7c5e63a4317b99bf25e1c0c28a2
5cf7bd6218284fae96e99988862cbca7,85abebdccd4d46c7be428af5a6173947,9,4c869aead13f415a99b14455db02a2b5,42e5deca84bb40d0a02e97269cb132bc
38798e421c51439f883ead7073ce7b79,fd69059b62a3469fbaef25340c0eab7f,13,ec81980ce3994fdfb0211159e0dd100e,a2dbbc9f296a454895f7e19a2af69033
415f26c98be6425aa9bf929e724e9b90,fd69059b62a3469fbaef25340c0eab7f,8,2c45615adbd54b819e9286fc4fd69d9c,d7512affee574a79bd8262dc2b2857fb
1cacb9ffa9b8461db080ec30a8f9e8b3,85abebdccd4d46c7be428af5a6173947,7,23a0a4fdeb92435fa531cce0ae769bb7,76ec9d88bb3b4b08837bea3d72eedf82
3c16d6997c70488ab7e9dfd0fbec962e,1fa93b757fc74fb197cdd60001ad8abf,23,268f64d7f25e4bc68dc7f0b2c66fed69,f0a675c5423a449594b920d20df305c7
12a878fa45dd4ad6a8dfea86a5a4fd1b,85abebdccd4d46c7be428af5a6173947,14,d7e81a9ba81c4549ab9a2fda5b9ffa6c,551c1161f9dc4b609c7c3a5a73ebe8ac
9931995543b74a82ae95928ef340fef6,fd69059b62a3469fbaef25340c0eab7f,15,cac8337b96be4c9b9577610ce1a4b5e7,8310cdd822214c4ca68e65afa860ed58
2a318666f9144553a5700cd042626988,fd69059b62a3469fbaef25340c0eab7f,41,17082987118b4419ac1ab7396c7e080b,818a0b62cd6a4c3a971090ac7f4dca29
11ae216987c84c0abefef802331df41c,fd69059b62a3469fbaef25340c0eab7f,11,b6994c3d72134bf3a9f1669fa726d902,195dccd3476145979276ca0bb7bcff3d
0c3833f73f0e43288758cb87c9d2a4fe,fd69059b62a3469fbaef25340c0eab7f,41,8e47e712a12548089571e189573d2fe4,67a28fb24adf49dba897da3a0934f75f
ba9b515701e248b0a00c814447cea8a1,fc95c87b806f48f8a1faea2dcc2222a4,22,cbd46e72ac4d4025b3a50890b70072e5,2faf8b311efb4c638a78a0893b1b61c3
4d616eaf86724fedb29f72f96b7feb62,85abebdccd4d46c7be428af5a6173947,34,2aae471fd28e439a916fdf41de767703,b6d9cbbaf28144cbb8a25ffb670f9791
c02e9190395b41d6ae3db4e3d3c7ba4b,fd69059b62a3469fbaef25340c0eab7f,41,f7487a6aa2c647009f51db84d8a54fbf,e6c9bbbef0094dc1a066a610d9a24843
89f39b68d255409a8b3f172ccbd9d42b,fedb11688db84088883945752e480c2c,35,0b21ec1d1817416cbbf837949ff5baa4,3ab65e31df6248efa6bf278932516b8e
3ca372ae40fc4727a1e0e245122ccf94,fd69059b62a3469fbaef25340c0eab7f,10,9c1ee0cd92ae4e2e98633051701cb196,92ac469dc0e943839b9254537fdfef78
4b086f653d5a47a79f73f1d4a4d956d8,1fa93b757fc74fb197cdd60001ad8abf,22,7824b6e876a34a67bf1bdc2a4aa8a728,89fadf051d134816b78af9f3ea5c5f0d
ff8706c344604bb88d789adc41556aab,5b3cd6f2bca64b83aa3d0008df87d0e4,41,2b649b5a7e154b31932af0b5b00db4c9,4a6cef9a43ab4b78afdef8cb9663511a
b327acc1048e44889108740b2304dabc,6021b5187b924d64be64a702e5570edf,16,56e96fb0834f48b79d7f813be33c572e,ec430f1b4661449ca77b7436a83bb4d4
fc42158d663f45358435cd3d80627640,fd69059b62a3469fbaef25340c0eab7f,13,90cd36f6a4b34d4190feb52cd5cac2ee,19053feae69e4b028bb70e3a7fdf5e3d
c27a467cdb1c4643801745a2574d6a46,fd69059b62a3469fbaef25340c0eab7f,10,b4a42ff40f8f4c6f84abf4d4e4cfccf3,fa3547a3986740feae953a19b0dfa6c1
fa6a5ac33235480f835203a30a9c2455,fd69059b62a3469fbaef25340c0eab7f,41,620424309a9542279de66fb6a01cfa0f,e2c06ca57cfa47d5bbda3acd0ec6710c
58350757f1d04f628aab9b22cf33549b,fd69059b62a3469fbaef25340c0eab7f,14,9248dbad327e4e3da60f9f4fae3cf67c,221a415a5b4741e48a05c9f2c076c6b6
49e348c02d344758838b069a5a690729,fd69059b62a3469fbaef25340c0eab7f,5,3f295dcfa09a491ca53efbb2f048b963,250c2f978e3d42c2bee37a2a800152c0
17e6d47e72774d2a9be4b03b1083c7ff,fd69059b62a3469fbaef25340c0eab7f,2,44928e4ac6134cacbf7c63429d38d021,c391f62adb5c4b4e990f9660dc8729a4
b53f6f12d9b149938350665b4bdfde22,6021b5187b924d64be64a702e5570edf,14,a89b46240ab7452cb990cc034efffd8c,7b43de2a725043b4a0959a9a9f56bd85
f0ba63c4ef524c4b8bce6eae49dc9aad,1fa93b757fc74fb197cdd60001ad8abf,16,103602ec301e41bc8750efb354e1a4b8,fbc8510019bb4f78badc9194a8e0cbd7
1e425c3c4d3c42848f29a7b5c46565e2,fd69059b62a3469fbaef25340c0eab7f,11,12d23f9579ca4f60a31c654b5a419c4c,47acd2e0a9554578acf869333304de09
d5024d4c864444d6b26bef99c9ff271c,fd69059b62a3469fbaef25340c0eab7f,8,830ebd2855f04ace9da34625b8246071,01785ec4f9f14116a10324eb54868b19
2fa52c38542e482aa25fa5ff489ce85b,1fa93b757fc74fb197cdd60001ad8abf,7,f2b2109b8c754caa88a146c491855acf,d7b32163415e4808b283f26c41cac010
d0d878e38f744577ad7c91edd001da08,dfd26f200ade4d24b540184e16050022,19,676facc91a244dd480f5224ec56cfa76,35b4da5ba1a24b4dbbe12e96b36dc73a
f0a32ff104d7412c958b06dd3551a480,fd69059b62a3469fbaef25340c0eab7f,13,4a7c3b2e8a6a4c57a64e89ee34adeedc,47f660ed713b403597aea1ff3a8cfbec
3684709dcf7246be881769a6fd33d80b,1fa93b757fc74fb197cdd60001ad8abf,19,ec70992fbad54f029b2eb4220c8f6d39,c7cb8e671992479293cc5b3937830d9c
4f204cd1e74a4e9c9e90ca91389dbeb8,fd69059b62a3469fbaef25340c0eab7f,13,2910ec2d2c444cc587cd393f15451fb9,bbea66f7d84746b694bdcf2e4dc40f0e
7833828074b04ace8a2ddfe606900e38,fd69059b62a3469fbaef25340c0eab7f,4,affd356ea05c44b0b4ce19243f70124d,a0f40260b5e34d3d84adf553f9bfe1c0
69385845cb9747b7afe095177cc405b5,fd69059b62a3469fbaef25340c0eab7f,40,c85c7112c6964ac88d3331a4292142fb,45ac2c11fc064ae5b250d8107be1e299
a9ba2ffc5a95458c9bd1052be9bc24ad,1fa93b757fc74fb197cdd60001ad8abf,13,94b67a55eb164a7b98d0ac1116157bf1,44de979059b146d1a90bb7cb1b260c73
dd2a360756d546eca8b56138464df84e,fd69059b62a3469fbaef25340c0eab7f,9,67b54e29f88f4b6e9a32658a424a8dbc,a00bac25d48d46c580817a699ab98d3d
7fd4411922dc48bfb610fa548c9313a6,fd69059b62a3469fbaef25340c0eab7f,39,0e4acb7ad8104c52ba4fb18858e4fd93,3ec5211b832e4e3abcb85681104103d3
d0c7ec4b0ad749acae439f2d6bee330f,fd69059b62a3469fbaef25340c0eab7f,19,a8d5e6baa78042628bec61bbff766cd2,6eadf6e7bc41454dbf37822be3d60f6a
bbee785861d143e1861ab1facf72794a,fd69059b62a3469fbaef25340c0eab7f,23,d48a2c876c18462298f261d8ca372999,3bde1b4300a649e3ba51ff275a0661db
b04e168249aa4cd1871c62ede043af57,653f7efbb9514ce7b81d44070d6208c1,4,efccb70bd9d943338270565f8e7bae70,2a3e7209ce4f4d6594f7b6703d55cac7
5dc4683340cb4a7d91731c2116845055,fd69059b62a3469fbaef25340c0eab7f,39,a1a9886812f54dc184da004455af4bd5,0b241818cbc840b1ac5952cbdc42d219
905856200b9044a396f9ad29366713e5,6021b5187b924d64be64a702e5570edf,1,bc1b6250bce442f391c2f1ad42ee75b3,bc1b6250bce442f391c2f1ad42ee75b3
2f454153bbe44eceb20dddd17ff13bc6,fd69059b62a3469fbaef25340c0eab7f,2,b2f5225c61fc4c9eb173a18ed9f20b28,17709df86ac14baf9c90c5b9207daa96
b0e653fb8d1d4608856fd229bddf9bdc,6021b5187b924d64be64a702e5570edf,1,011c4327dce749418942ea66394c4958,011c4327dce749418942ea66394c4958
9cba9cd8af85487fb010652c90d845b5,fedb11688db84088883945752e480c2c,16,77afa772cb4a4e5c8a5a53f2019bdba0,6fed6d902e5e487abb7444f62e1a2341
3c988d7c752a49b385f2eea8322652d1,fd69059b62a3469fbaef25340c0eab7f,12,c9d4e630bd3e4f9593c024dae7eb7f6d,97a05e693a374b51bd7fb68644e966f7
39a7bd2c92de40bf96ba0f866585b43b,fd69059b62a3469fbaef25340c0eab7f,40,b3edad80621c43bd9ba4ee61aab952c0,268f6edf16c643c3b81ae6c699f60fca
4bb69c834e4f47e2a915cb1abaac7ac1,6021b5187b924d64be64a702e5570edf,13,1f4daa5c48eb4c0b9e1b4f52c211ca31,fa1cbc7717044f61832a801c7d58a6bb
4045908096574b24a57f32261d6a76a2,fd69059b62a3469fbaef25340c0eab7f,10,1b1462073953481f8df1baed056c2129,510f4059b03944008f016dec0e2541bd
b224990245da4159b42a55dc0537ddf4,fd69059b62a3469fbaef25340c0eab7f,10,310d67f436df4a0ea70e9606dfcd0c51,99d19ebe739b449b8f42066c9d79b477
51cfe3c6cf284ea9964ac5bbfe16417b,fd69059b62a3469fbaef25340c0eab7f,8,58d48cb451de412a84f89276ac3307e6,e7dad9cd95ee444786eb29aca14104bc
ae873f154c6a43b2b10a097e8e03fd92,1fa93b757fc74fb197cdd60001ad8abf,21,a561ef73f360409fb2298595b55fabbc,7bcdd97ca7af473f8d3c09eefae9df92
c2f164499b954e72939fa09382c17436,fd69059b62a3469fbaef25340c0eab7f,15,fa8c4d24e2434891a327b4aed294f2e2,c041ac1e5ae14231aea526c5bd8bd91b
740c68b0144c457ca89d1e32fe0dc465,fd69059b62a3469fbaef25340c0eab7f,15,72eec314431047de865331c83b25b25d,4dd698a6edfe4011aedebd769111e705
326e58cb5f8145b2b0146dd383f886b8,fd69059b62a3469fbaef25340c0eab7f,11,023dbbbcf382490cb71a9113a9501287,9689227a60f245c898b93066cf685993
52286859caf14988a826f238de3f06de,fd69059b62a3469fbaef25340c0eab7f,1,442e45b090cc44b8a18bdfae1a6cae9d,442e45b090cc44b8a18bdfae1a6cae9d
d820e2bc424246a0b7e9b12a2225a33b,fd69059b62a3469fbaef25340c0eab7f,10,5543e86cdc5e4d4c8f003040e2d940e2,9f0bae27a338476086962e3dfef3ffbf
7c87c0d59c1949b38047855ac66069e4,fd69059b62a3469fbaef25340c0eab7f,1,7496f1c1949d4f49894eaafc29c53719,7496f1c1949d4f49894eaafc29c53719
3412b752afe942cd987f84b0a46f7c2b,909f1237d34a49d6bdd27c2fe4581d79,3,68472430415f453f9b2adbe26a22e8d2,9084596901cb4c648d12464df9289880
2dd2b297279e47c29167b37d83cc7deb,fd69059b62a3469fbaef25340c0eab7f,31,ddd72b80d56f400d9535a0fe3c686b44,e993d6bba297470eab62898750913089
c9af498aab9d435aaf038f2aed95bd51,fedb11688db84088883945752e480c2c,11,801fa0fb839d4187ba11f32ecbf60764,f3a52d693d3c4d799aa668eaee3c726f
056d745eca7b42f493d84cc2b7d3b5dc,fd69059b62a3469fbaef25340c0eab7f,17,bcd64fd9a38749b7826f7d4f505d321a,f084498524b14981bf63be7f7d6e31ab
88e4abb15ade4097a1689225c13399ec,fd69059b62a3469fbaef25340c0eab7f,40,6126d9b343ef4529b580832b87b5f5d3,d35db45a75d64dbbaa2e43e583d77667
5693745996aa45ceb9bcd5a238aea978,1fa93b757fc74fb197cdd60001ad8abf,14,b3ac5161b14e4bdb91ab1d661c4c9aee,bd02daafe034477bb2c5123313207ae3
afa497ac5b994d0c9aa0ddda6cb9ac81,1fa93b757fc74fb197cdd60001ad8abf,24,49c2e127c4bd40bdbe549b843d0a78c1,9a3e79baa6774810bc315423b2d45f60
